filename,duration_sec,rms_db,silence_ratio,clipping_ratio,zero_crossing_rate,quality_score,quality
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_010.wav,15.0,-22.45051402855109,0.17057569296375266,0.0,0.11685434434968017,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 016 Picture 15 The Lost Son Comes Home 65173_009.wav,15.0,-21.51354618072658,0.2025586353944563,0.0,0.12172466351279318,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 020 Picture 19 Two Men in God's House 65173_002.wav,15.0,-22.302886034075215,0.2771855010660981,0.0,0.1611640458422175,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 020 Picture 19 Two Men in God's House 65173_001.wav,15.0,-23.21250062640347,0.2025586353944563,0.0,0.14437404217750532,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 019 Picture 18 The Friend at the Door 65173_010.wav,10.0745625,-20.651750946256364,0.13015873015873017,0.0,0.07584945436507937,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 019 Picture 18 The Friend at the Door 65173_009.wav,15.0,-22.611753577848557,0.279317697228145,0.0,0.12198077691897655,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 019 Picture 18 The Friend at the Door 65173_008.wav,15.0,-23.719502711386966,0.2921108742004264,0.0,0.15093304404317698,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 019 Picture 18 The Friend at the Door 65173_007.wav,15.0,-23.28091696036619,0.34754797441364604,0.0,0.14224705157249468,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 019 Picture 18 The Friend at the Door 65173_006.wav,15.0,-22.959546135710536,0.2942430703624733,0.0,0.15207722547974414,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 019 Picture 18 The Friend at the Door 65173_005.wav,15.0,-24.227441913943398,0.31982942430703626,0.0,0.14316843516791045,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 019 Picture 18 The Friend at the Door 65173_004.wav,15.0,-22.081868168145,0.2537313432835821,0.0,0.12273350046641791,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 019 Picture 18 The Friend at the Door 65173_003.wav,15.0,-21.082311504059767,0.2622601279317697,0.0,0.13086249833422176,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 019 Picture 18 The Friend at the Door 65173_002.wav,15.0,-22.11786135667255,0.2771855010660981,0.0,0.15325159914712153,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 019 Picture 18 The Friend at the Door 65173_001.wav,15.0,-22.937213781850488,0.26439232409381663,0.0,0.15568155317164178,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 018 Picture 17 The Beggar and the Rich Man 65173_009.wav,7.914,-19.09322315670831,0.04032258064516129,0.0,0.08217300907258064,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 018 Picture 17 The Beggar and the Rich Man 65173_008.wav,15.0,-21.355454960735738,0.232409381663113,0.0,0.13889779617537312,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 018 Picture 17 The Beggar and the Rich Man 65173_007.wav,15.0,-21.646369237039632,0.2857142857142857,0.0,0.13172453857942432,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 018 Picture 17 The Beggar and the Rich Man 65173_006.wav,15.0,-22.63458170422602,0.24946695095948826,0.0,0.1318505130597015,100,GOOD
Yali Good News 002 Picture 2 The Word of God 31721_001.wav,15.0,-21.735068646824566,0.27505330490405117,0.0,0.08901086087420043,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 025 Picture 24 The Man up a Tree 65173_005.wav,15.0,-22.668032255566082,0.3283582089552239,0.0,0.15752432036247335,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 025 Picture 24 The Man up a Tree 65173_004.wav,15.0,-22.966386539117266,0.32409381663113007,0.0,0.16087565798240938,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 025 Picture 24 The Man up a Tree 65173_003.wav,15.0,-23.110587200211093,0.2601279317697228,0.0,0.14285089618869937,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 025 Picture 24 The Man up a Tree 65173_002.wav,15.0,-23.161341360575637,0.2921108742004264,0.0,0.15252594449626866,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 024 Picture 23 The House Owner Comes Home 65173_009.wav,7.38075,-19.82584363675644,0.1471861471861472,0.0,0.08554433847402597,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 024 Picture 23 The House Owner Comes Home 65173_008.wav,15.0,-22.91518763712014,0.3070362473347548,0.0,0.1288135910847548,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 024 Picture 23 The House Owner Comes Home 65173_007.wav,15.0,-22.98405267274037,0.2942430703624733,0.0,0.14632092050906184,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 024 Picture 23 The House Owner Comes Home 65173_006.wav,15.0,-22.47567171234802,0.2814498933901919,0.0,0.13448973047707888,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 024 Picture 23 The House Owner Comes Home 65173_005.wav,15.0,-21.945019229298918,0.26652452025586354,0.0,0.1280431686433902,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 024 Picture 23 The House Owner Comes Home 65173_004.wav,15.0,-21.43209236783921,0.2601279317697228,0.0,0.15515475079957355,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 024 Picture 23 The House Owner Comes Home 65173_003.wav,15.0,-22.36001131817837,0.2857142857142857,0.0,0.14186079924040512,100,GOOD
Yali LLL 7 JESUS - Lord Saviour 024 Picture 23 The House Owner Comes Home 65173_001.wav,15.0,-22.411805544163172,0.2025586353944563,0.0,0.12486049107142858,100,GOOD
Yali Good News 006 Picture 6 Noah's Ark 31721_001.wav,15.0,-21.31023385726978,0.18763326226012794,0.0,0.10604240238539446,100,GOOD
Yali Good News 005 Picture 5 Cain and Abel 31721_005.wav,12.294875,-20.59826672247244,0.2077922077922078,0.0,0.06749188311688312,100,GOOD
Yali Good News 005 Picture 5 Cain and Abel 31721_001.wav,15.0,-22.00470224166605,0.21535181236673773,0.0,0.09646209521588486,100,GOOD
Yali Good News 004 Picture 4 Adam and Eve 31721_006.wav,14.12175,-21.660258290221837,0.15610859728506787,0.0,0.07539636948529412,100,GOOD
Yali Good News 004 Picture 4 Adam and Eve 31721_001.wav,15.0,-21.523227799253547,0.1812366737739872,0.0,0.08315565031982942,100,GOOD
Yali Good News 003 Picture 3 Creation 31721_002.wav,8.0766875,-20.150138219264985,0.07509881422924901,0.0,0.05853585103754941,100,GOOD
Yali Good News 003 Picture 3 Creation 31721_001.wav,15.0,-21.813747559234493,0.279317697228145,0.0,0.08723264259061833,100,GOOD
Yali Good News 002 Picture 2 The Word of God 31721_003.wav,9.4186875,-20.879939791370894,0.0711864406779661,0.0,0.06352456302966102,100,GOOD
Yali Good News 002 Picture 2 The Word of God 31721_002.wav,15.0,-22.69993675875186,0.326226012793177,0.0,0.07087678238272921,100,GOOD
Yali Good News 004 Picture 4 Adam and Eve 31721_002.wav,15.0,-22.9355567744026,0.373134328358209,0.0,0.08921283648720682,85,GOOD
Yali Good News 004 Picture 4 Adam and Eve 31721_003.wav,15.0,-22.552896779190803,0.35181236673773986,0.0,0.09182498500799574,85,GOOD
Yali Good News 004 Picture 4 Adam and Eve 31721_004.wav,15.0,-23.11456550003395,0.373134328358209,0.0,0.09763959221748401,85,GOOD
Yali Good News 004 Picture 4 Adam and Eve 31721_005.wav,15.0,-22.812277334046005,0.3837953091684435,0.0,0.08264238239605544,85,GOOD
Yali Good News 005 Picture 5 Cain and Abel 31721_002.wav,15.0,-23.37948751790194,0.3624733475479744,0.0,0.10014346515191898,85,GOOD
Yali Good News 005 Picture 5 Cain and Abel 31721_003.wav,15.0,-23.58701111506356,0.39019189765458423,0.0,0.09308056536513859,85,GOOD
Yali Good News 005 Picture 5 Cain and Abel 31721_004.wav,15.0,-22.868995877973205,0.37100213219616207,0.0,0.1056540678304904,85,GOOD
Yali LLL 7 JESUS - Lord Saviour 024 Picture 23 The House Owner Comes Home 65173_002.wav,15.0,-23.165691439335163,0.3646055437100213,0.0,0.15078312400053304,85,GOOD
Yali LLL 7 JESUS - Lord Saviour 025 Picture 24 The Man up a Tree 65173_001.wav,15.0,-24.429316317311912,0.4520255863539446,0.0,0.14021896655117272,85,GOOD
Yali LLL 7 JESUS - Lord Saviour 025 Picture 24 The Man up a Tree 65173_006.wav,15.0,-23.092118841118307,0.37100213219616207,0.0,0.15288200459754797,85,GOOD
Yali Good News 040 Picture 40 Witnessing 31721_004.wav,15.0,-22.73276992660719,0.35394456289978676,0.0,0.10120748101012793,85,GOOD
Yali Good News 036 Picture 36 The Body of Christ 31721_005.wav,15.0,-21.899840575853457,0.35181236673773986,0.0,0.09279634195095948,85,GOOD
Yali Good News 036 Picture 36 The Body of Christ 31721_002.wav,15.0,-23.617881877598556,0.39445628997867804,0.0,0.09592904617537314,85,GOOD
Yali Good News 036 Picture 36 The Body of Christ 31721_003.wav,15.0,-23.717700477578884,0.39872068230277186,0.0,0.09462245135927505,85,GOOD
Yali LLL 7 JESUS - Lord Saviour 021 Picture 20 A Man Sows His Seed 65173_005.wav,15.0,-24.910116420589997,0.4115138592750533,0.0,0.16556274153784648,85,GOOD
Yali Good News 021 Picture 21 The Empty Cross 31721_002.wav,15.0,-23.497621449859523,0.35181236673773986,0.0,0.11905525386460554,85,GOOD
Yali Good News 020 Picture 20 The Ascension 31721_004.wav,15.0,-22.91100100535409,0.3603411513859275,0.0,0.10518348547441364,85,GOOD
Yali Good News 021 Picture 21 The Empty Cross 31721_003.wav,15.0,-23.21082398352123,0.3646055437100213,0.0,0.12912384228411514,85,GOOD
Yali Good News 016 Picture 16 Jesus Suffers 31721_002.wav,15.0,-22.949155211929693,0.3646055437100213,0.0,0.1170906766391258,85,GOOD
Yali Good News 011 Picture 11 Sacrifice for Sin 31721_005.wav,15.0,-22.718018134426305,0.35181236673773986,0.0,0.08900357309434968,85,GOOD
Yali Good News 016 Picture 16 Jesus Suffers 31721_003.wav,15.0,-22.508031826142606,0.35607675906183367,0.0,0.12291257162846482,85,GOOD
Yali Good News 019 Picture 19 Thomas Believes 31721_002.wav,15.0,-23.63427987300607,0.3773987206823028,0.0,0.11704590884861407,85,GOOD
Yali Good News 012 Picture 12 A Saviour Promised 31721_004.wav,15.0,-22.661780569600623,0.35181236673773986,0.0,0.08682973247601279,85,GOOD
Yali Good News 013 Picture 13 The Birth of Jesus 31721_002.wav,15.0,-23.00141926627541,0.3582089552238806,0.0,0.14575767923773988,85,GOOD
Yali Good News 009 Picture 9 Moses and the Law of God 31721_003.wav,15.0,-22.765369096141022,0.3646055437100213,0.0,0.08629251898987207,85,GOOD
Yali Good News 010 Picture 10 The Ten Commandments 31721_002.wav,15.0,-21.926822128606787,0.35181236673773986,0.0,0.10695337486673774,85,GOOD
Yali Good News 010 Picture 10 The Ten Commandments 31721_003.wav,15.0,-23.033443002749166,0.3752665245202559,0.0,0.11700530550373134,85,GOOD
Yali Good News 008 Picture 8 Abraham Sarah and Isaac 31721_003.wav,15.0,-22.333295311780468,0.35181236673773986,0.0,0.10657128698027718,85,GOOD
Yali Good News 006 Picture 6 Noah's Ark 31721_003.wav,15.0,-23.364036872995555,0.39232409381663114,0.0,0.08258720349147121,85,GOOD
Yali Good News 006 Picture 6 Noah's Ark 31721_004.wav,15.0,-21.700655667374427,0.35607675906183367,0.0,0.08221552671908315,85,GOOD
Yali Good News 007 Picture 7 The Flood 31721_002.wav,15.0,-22.596121021656476,0.35181236673773986,0.0,0.0876969782782516,85,GOOD
Yali Good News 001 Picture 1 In the Beginning 31721_001.wav,15.0,-22.777689438946204,0.3646055437100213,0.0,0.08430295509061833,85,GOOD
Yali Good News 001 Picture 1 In the Beginning 31721_004.wav,15.0,-21.8848196949003,0.373134328358209,0.0,0.06973260094616204,85,GOOD
Yali LLL 7 JESUS - Lord Saviour 025 Picture 24 The Man up a Tree 65173_010.wav,12.2645,-23.65234255796492,0.3541666666666667,0.0,0.14984003702799478,85,GOOD
Yali Good News 040 Picture 40 Witnessing 31721_007.wav,14.5478125,-26.62468879401272,0.5186813186813187,0.0,0.07110877403846154,70,REVIEW
